81.95
81.5
81.95
81.5
81.5
81.5
81.5
81.05
81.05
81.05
81.05
81.05
80.6
80.6
80.6
80.6
80.6
80.6
80.15
80.15
80.15
80.15
80.15
80.15
79.7
79.7
79.7
79.7
79.7
79.7
79.25
79.25
79.25
79.25
79.25
79.25
79.25
79.25
79.25
79.25
80.6
81.05
81.05
81.5
81.95
82.4
82.4
82.85
82.85
82.85
83.3
83.3
Error: Thermocouple short to ground
