75.2
75.2
75.2
75.2
75.2
75.2
75.2
75.2
75.2
75.2
75.2
75.2
74.75
75.2
75.2
74.75
75.2
75.2
75.2
75.2
75.2
75.65
75.65
77.45
78.35
79.25
81.05
81.5
81.95
82.85
83.3
83.75
84.2
84.65
84.65
85.1
85.1
85.55
85.55
86.0
86.45
86.45
86.45
86.9
86.9
86.9
87.35
87.35
87.35
86.9
86.45
86.45
86.45
86.0
86.0
86.0
85.55
85.55
85.55
85.55
85.1
85.1
85.1
85.1
85.1
85.1
84.65
84.65
84.2
84.65
84.2
84.2
83.75
83.75
83.75
83.75
83.75
83.75
83.3
83.3
83.3
83.3
83.3
